CruiseTow,CruiseName,Event,Tow,GridLine,GridStation,Date,TimeStart,TimeLocal,LatitudeStart,LongitudeStart,TimeEnd,LatitudeEnd,LongitudeEnd,DurationTow,Heading,SOG,WaterDepth,WindSpeed,WindDirection,NetID,TowType,DepthTarget,DepthMaximum,VolumeFilteredM3,ZAID,RadioNum,RadioVol,SiphonNum,SiphonVol,Hydrozoa_oNum,Hydrozoa_oVol,PeriphylNum,PeriphylVol,Scyphozo_oNum,Scyphozo_oVol,Cnidaria_oNum,Cnidaria_oVol,CtenophNum,CtenophVol,ClioNum,ClioVol,LimacinaNum,LimacinaVol,ClioneNum,ClioneVol,SpongiobNum,SpongiobVol,Gastropo_oNum,Gastropo_oVol,CephalopNum,CephalopVol,TomopterNum,TomopterVol,Polychae_oNum,Polychae_oVol,PseudosaNum,PseudosaVol,Chaetogn_oNum,Chaetogn_oVol,CopepodaNum,CopepodaVol,OstracodNum,OstracodVol,MysidaNum,MysidaVol,GammaridNum,GammaridVol,VibiliaNum,VibiliaVol,CyllopusNum,CyllopusVol,PrimnoNum,PrimnoVol,ThemistoNum,ThemistoVol,HyperielNum,HyperielVol,HyperocheNum,HyperocheVol,Amphipod_oNum,Amphipod_oVol,EsuperbaNum,EsuperbaVol,EcrystalNum,EcrystalVol,EfrigidaNum,EfrigidaVol,EtriacanNum,EtriacanVol,ThysanoeNum,ThysanoeVol,Euphaus_oNum,Euphaus_oVol,DecapodaNum,DecapodaVol,IhleaNum,IhleaVol,SalpaAggNum,SalpaAggVol,SalpaSolNum,SalpaSolVol,SalpidaeNum,SalpidaeVol,PantarctNum,PantarctVol,TeleosteNum,TeleosteVol,otherNum,otherVol
290033,NBP21-13,145,33,200,-40,2021-11-30,20:45:00,17:45:00,-68.0612,-69.4015,21:14:00,-68.0531,-69.3569,29,66,2.6,396,27.9,85,2,Standard,0-120,131.1,8548.9,Full,0.585,0.011,1.053,1.053,0,0,0,0,0,0,0,0,0,0,0,0,22.927,0.187,0,0,0,0,0,0,0,0,0,0,0.117,0.011,0,0,4.913,0.023,180.256,1.836,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0.023,0,0,3.392,0.047,0,0,67.26,34.238,0,0,0,0,0,0,2.339,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0.035,0,0
290035,NBP21-13,149,35,200,40,2021-12-02,02:18:00,23:18:00,-67.5178,-70.5865,02:41:00,-67.5057,-70.601,23,337,1.7,771,25.4,329,2,Standard,0-120,139,5434.2,Full,0.552,0.017,10.673,0.386,0,0,0,0,0,0,0,0,0,0,0.552,0.037,33.124,0.552,0,0,0,0,0,0,0,0,0.552,0.017,0,0,2.208,0.626,4.6,0.184,271.981,2.585,13.065,0.017,0,0,0,0,0.368,0.017,0,0,0,0,0,0,0,0,2.576,0.017,0,0,7.177,2.024,0,0,0,0,0,0,119.797,4.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.017,0,0
290037,NBP21-13,154,37,200,100,2021-12-02,08:54:00,05:54:00,-67.1353,-71.5036,09:18:00,-67.1234,-71.5182,24,335,2.3,436,21,350,2,Standard,0-120,119.8,5377.9,Full,0,0,0,0,0,0,0,0,0,0,0.372,0.149,0,0,0.186,0.037,37.003,0.69,0,0,0.186,0.017,0,0,0,0,0.372,0.017,0.186,0.017,0.558,0.205,9.297,0.186,77.725,1.727,0.186,0.017,0,0,0,0,0,0,0.558,0.056,0.186,0.019,0,0,0,0,2.417,0.019,0,0,1.302,0.019,0,0,0,0,0,0,55.97,2.417,0,0,0.186,0.017,0,0,0,0,0.186,0.93,0,0,0,0,0.186,0.017,0,0
290039,NBP21-13,163,39,200,200,2021-12-02,22:47:00,19:47:00,-66.4451,-72.9983,23:12:00,-66.4411,-73.0287,25,289,2.4,3693,27.2,280,2,Standard,0-120,,5917.9,Full,7.773,0.051,33.965,4.055,0,0,0,0,0.338,2.197,0,0,0,0,2.366,0.135,27.713,0.186,0.676,0.034,0.507,0.034,0,0,0.169,0.015,0.676,0.135,0.338,0.338,16.898,3.211,314.808,4.115,2442.255,30.864,0,0,0.169,0.017,0,0,0,0,0,0,0.507,0.015,0.507,0.015,0,0,2.535,0.017,0,0,0.507,0.203,0,0,0,0,0,0,85.841,3.718,0,0,0.169,0.034,0,0,0.338,0.068,0,0,0,0,0,0,0.845,0.034,0.338,0.015
290044,NBP21-13,173,44,200,-40,2021-12-04,10:04:00,07:04:00,-68.0233,-69.3219,10:28:00,-68.0295,-69.2895,24,106,1.6,772,18.9,112,2,Standard,0-120,,5327.3,Full,0.375,0.017,1.126,0.017,0,0,0,0,0,0,0,0,0,0,1.689,0.15,20.648,0.488,1.126,0.075,0.751,0.075,0,0,0,0,0,0,0.188,0.017,0.563,0.113,12.201,0.131,174.759,1.577,0,0,0,0,0,0,0,0,0.188,0.075,0.188,0.017,0.375,0.038,0,0,3.379,0.075,0,0,41.484,1.764,6.57,1.764,0,0,0,0,9.573,0.338,0,0,2.065,0.017,0,0,0,0,0,0,0,0,0,0,1.877,0.073,0,0
290047,NBP21-13,185,47,300,100,2021-12-06,02:18:00,23:18:00,-66.5068,-69.8886,02:46:00,-66.5065,-69.9263,28,268,1.7,493,16.9,273,2,Standard,0-120,121,7070.1,Full,0.566,0.013,0.283,0.042,0,0,0,0,0,0,0,0,0,0,2.546,0.438,79.348,1.174,0.566,0.014,0.141,0.013,0.141,0.013,0,0,0.707,0.013,0,0,1.556,0.424,3.819,0.156,121.074,1.523,0,0,0,0,0,0,0.141,0.013,0.141,0.014,0.283,0.013,0,0,0,0,2.687,0.085,0.141,0.028,8.628,6.648,0,0,0,0,0,0,247.663,4.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.013,0,0
290051,NBP21-13,199,51,600,40,2021-12-08,20:09:00,17:09:00,-64.9592,-64.3577,20:34:00,-64.9481,-64.3756,25,310,2.2,1397,22.2,325,2,Standard,0-120,122.2,5900.4,Full,0.169,0.015,0.508,0.441,0,0,0,0,0,0,0,0,0,0,0.169,0.034,1.356,0.034,0,0,0,0,0.169,0.015,0,0,0,0,0,0,3.22,0.475,26.947,0.441,102.705,0.708,0.169,0.015,0,0,0,0,0.169,0.017,0,0,0.169,0.015,0,0,0,0,2.373,0.034,0,0,62.03,4.471,0,0,0,0,0,0,57.623,1.549,0,0,0,0,0,0,21.693,20.338,0,0,0,0,0,0,2.034,0.354,0,0
290054,NBP21-13,205,54,600,40,2021-12-09,10:41:00,07:41:00,-64.9606,-64.3822,11:08:00,-64.9458,-64.3933,27,334,1.9,1442,12.9,59,2,Standard,0-120,120.4,6419.4,Full,0,0,1.09,0.016,0,0,0,0,0,0,0,0,0,0,0.156,0.014,0,0,0,0,0.156,0.014,0,0,0,0,0,0,0,0,0.779,0.234,28.196,0.545,34.115,0.312,0,0,0,0,0,0,2.337,0.093,0.156,0.014,0,0,0,0,0,0,2.181,0.016,0,0,336.013,29.585,0,0,0,0,0,0,45.02,2.025,0,0,0,0,0,0,119.17,181.245,0.312,3.427,0.156,0.014,0,0,1.714,0.073,0,0
290058,NBP21-13,249,58,654,5,2021-12-14,00:57:00,21:57:00,-64.7589,-62.8182,01:24:00,-64.7582,-62.8549,27,264,1.7,405,17.7,225,2,Standard,0-120,120.3,6192.1,Full,0.161,0.015,4.199,0.242,0,0,0,0,0,0,0,0,0.161,5.329,0,0,0.161,0.016,0,0,0.161,0.015,0,0,0,0,0.161,0.015,0.646,0.015,1.292,0.484,171.507,2.836,381.289,2.267,2.422,0.015,0,0,0,0,0.323,0.015,0.161,0.015,0.161,0.015,0,0,0,0,2.261,0.032,0,0,1.453,0.161,112.239,1.453,0,0,0,0,13.889,0.404,0,0,55.07,0.581,0,0,0.161,0.388,0,0,0,0,2.422,0.065,2.422,0.029,0,0
290061,NBP21-13,265,61,742,3,2021-12-14,17:18:00,14:18:00,-64.1754,-61.8969,17:40:00,-64.1661,-61.9147,22,305,1.8,653,29.7,299,2,Standard,0-120,120,4608.8,Full,0.434,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.02,0,0,0,0,0,0,0,0,0,0,0.217,0.02,0,0,14.537,0.13,27.99,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.781,45.131,0.738,0,0,0,0,8.028,0.239,0,0,7.377,0.106,0,0,0,0,0,0,0.217,0.022,2.17,0.022,0.434,0.02,0,0
300001,LMG23-01,9,1,692,80,2023-01-01,19:24:00,16:24:00,-64.0816,-63.7904,19:56:00,-64.0815,-63.7339,32,88,2.3,525,3.3,158,2,Standard,0-120,,8549.5,Full,0.117,0.011,0,0,0.117,0.152,0,0,0,0,0,0,0,0,0.234,0.07,51.582,2.411,0.351,0.023,0.117,0.023,0,0,0,0,0,0,0,0,5.38,1.029,0.234,0.011,0.468,0.011,0,0,0,0,0,0,0.351,0.011,0.351,0.012,0,0,0,0,0,0,0.585,0.012,0,0,26.084,14.504,0.234,0.011,0,0,0,0,358.268,13.111,0,0,0.234,0.011,0,0,4.796,13.334,0,0,0,0,0,0,1.754,0.034,0,0
300003,LMG23-01,18,3,747,68,2023-01-02,02:58:00,23:58:00,-63.7666,-62.8563,03:26:00,-63.7766,-62.8864,28,231,2.3,380,9,225,2,Standard,0-120,126.8,5920.4,Full,4.729,0.27,0.507,0.203,0,0,0,0,0,0,0,0,0.169,0.169,0.169,0.034,162.826,6.689,3.716,0.304,0.676,0.101,0,0,0,0,13.344,0.236,0,0,2.534,0.676,13.85,0.642,6.756,0.101,0,0,0,0,2.534,0.049,0.338,0.015,0.338,0.015,0,0,0,0,0,0,1.52,0.034,0,0,0,0,0,0,0,0,13.513,2.365,119.248,7.246,0,0,0,0,3.547,0.642,24.154,48.814,0,0,0,0,0,0,0.507,0.034,0,0
300005,LMG23-01,25,5,806,48,2023-01-02,09:42:00,06:42:00,-63.4756,-61.802,10:06:00,-63.4681,-61.7745,24,50,2.1,489,9,280,2,Standard,0-120,121.6,4602.8,Full,0.217,0.02,0.217,0.652,0,0,0,0,0,0,0,0,0,0,0,0,50.404,2.173,2.173,0.869,0.217,0.022,0.217,0.02,0,0,0.217,0.02,0,0,0.217,0.109,0.435,0.02,2.824,0.02,0,0,0,0,0.217,0.02,1.086,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.809,5.214,0,0,0,0,0,0,11.732,60.181,0,0,0,0,3.693,1.412,0.217,0.02,0,0
300007,LMG23-01,37,7,831,-2,2023-01-02,16:03:00,13:03:00,-63.5797,-60.6969,16:28:00,-63.5668,-60.6852,25,19,2.5,549,8.5,301,2,Standard,0-120,120.9,5308.7,Full,0.188,0.017,0.188,0.094,0.188,0.038,0,0,0,0,0,0,0.377,2.072,0,0,4.898,0.151,0,0,0.565,0.019,0,0,0,0,0,0,0,0,1.507,0.264,0.565,0.019,4.144,0.057,0,0,0,0,0,0,2.449,0.132,0.377,0.019,0,0,0.753,0.019,0,0,0.753,0.019,0,0,0.942,0.603,0,0,0,0,0,0,0.753,0.038,0,0,0,0,34.472,4.898,78.173,96.445,0.565,15.446,0,0,0,0,3.579,0.019,0,0
300009,LMG23-01,45,9,654,5,2023-01-03,10:01:00,07:01:00,-64.7714,-63.0939,10:27:00,-64.7593,-63.0805,26,357,1.7,338,12.6,20,2,Standard,0-120,120.9,4700,Full,0,0,8.298,0.106,0,0,0,0,0,0,0,0,0.426,6.17,0,0,2.34,0.191,0,0,0.426,0.043,0,0,0,0,0.426,0.426,0,0,2.553,2.128,61.064,1.021,54.256,0.638,2.553,0.021,0,0,0,0,0.213,0.085,0,0,0,0,0,0,0,0,1.064,0.043,0.213,0.019,0,0,18.724,0.745,0,0,0,0,5.319,0.17,0,0,0.213,0.019,1.489,0.085,0,0,0,0,0,0,0,0,3.617,0.062,0,0
300011,LMG23-01,55,11,600,40,2023-01-04,12:19:00,09:19:00,-64.9348,-64.3856,12:44:00,-64.9323,-64.4115,25,281,1.7,980,6.4,260,2,Standard,0-120,120.6,5460,Full,0.366,0.016,2.198,0.769,0,0,0,0,0,0,0,0,0,0,0,0,18.132,1.136,0.549,0.11,0,0,0,0,0.183,0.018,0,0,0,0,0.549,0.238,3.297,0.11,27.655,0.348,0.366,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0.016,0,0,5.678,3.297,6.96,0.147,0,0,0,0,95.787,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.831,0.198,0,0
300015,LMG23-01,70,15,600,40,2023-01-05,09:13:00,06:13:00,-64.9338,-64.3879,09:44:00,-64.9328,-64.4266,31,284,2.4,1396,3.2,265,2,Standard,0-120,121.4,6941,Full,1.008,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.058,19.738,1.297,0.432,0.014,0.144,0.029,0,0,0,0,0,0,0.288,0.058,3.746,1.297,8.932,0.447,25.212,0.288,0,0,0,0,0,0,0,0,0.144,0.014,0.144,0.013,0,0,0,0,0.432,0.029,0,0,28.814,6.051,0,0,0,0,0,0,275.751,7.492,0,0,0,0,0.432,0.288,0.576,1.513,0,0,0.144,0.029,0,0,2.449,0.056,0,0
300019,LMG23-01,132,19,600,100,2023-01-08,15:56:00,12:56:00,-64.5795,-65.3426,16:27:00,-64.565,-65.3365,31,352,1.4,625,25.4,45,2,Standard,0-120,137.1,7710.5,Full,0.13,0.012,0.259,0.182,0,0,0,0,0,0,0,0,0,0,0.259,0.052,170.287,6.939,0.778,0.091,0,0,0,0,0,0,0,0,0,0,2.464,0.052,1.686,0.052,3.631,0.065,0,0,0,0,0,0,0.13,0.012,0,0,0.13,0.013,6.355,0.389,0,0,0.259,0.013,0,0,15.174,13.358,0.13,0.013,0,0,0,0,31.775,2.659,0,0,0.13,0.012,0,0,0,0,0,0,0,0,0,0,0.648,0.023,0,0
300021,LMG23-01,151,21,600,200,2023-01-09,05:51:00,02:51:00,-63.969,-66.8486,06:26:00,-63.959,-66.8833,35,315,1.8,3081,14,310,2,Standard,0-120,119.4,9230.9,Full,1.3,0.152,0.975,1.083,0,0,0,0,0,0,0,0,0,0,0.325,0.065,93.382,1.601,2.383,0.455,2.058,0.173,0,0,0.217,0.043,6.392,0.487,0.108,0.087,2.925,1.029,3.142,0.769,13.433,0.412,0,0,0,0,0,0,10.942,0.498,2.6,0.217,0,0,20.15,1.17,0.217,0.054,2.058,0.054,0,0,0.108,0.162,36.291,1.603,0,0,0,0,13.65,0.812,0,0,0,0,6.175,1.083,99.449,200.156,0,0,1.733,0.303,0,0,0.975,0.497,0.108,0.022
300023,LMG23-01,156,23,500,200,2023-01-09,16:31:00,13:31:00,-64.611,-68.2818,17:11:00,-64.6084,-68.337,40,287,2,2719,14.2,254,2,Standard,0-120,121.1,11400.7,Full,2.017,0.079,0.088,0.114,0.877,0.132,0,0,0,0,0,0,0,0,0.789,0.158,328.4,8.421,1.754,0.246,1.93,0.149,0,0,0,0,0.175,0.035,0,0,0.088,0.018,3.07,0.07,0.351,0.008,0,0,0,0,0,0,3.947,0.246,1.14,0.061,0.351,0.018,28.946,1.491,0,0,0.088,0.008,0.088,0.035,4.737,6.842,0,0,0,0,0,0,1.754,0.018,0.351,0.008,0,0,0,0,19.999,65.698,0,0,3.333,0.246,0,0,0.614,0.018,0,0
300026,LMG23-01,174,26,500,100,2023-01-10,02:54:00,23:54:00,-65.231,-66.7698,03:32:00,-65.2396,-66.8225,38,256,2.7,457,32,225,2,Standard,0-120,126.6,10354,Full,0.097,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.009,33.031,1.062,0.483,0.058,0.097,0.009,0,0,0,0,0.676,0.009,0,0,0.773,0.599,1.738,0.232,7.63,0.077,0,0,0,0,0,0,0,0,0,0,9.562,0.309,0.193,0.01,0,0,2.608,0.155,0,0,66.255,42.979,3.574,0.174,0,0,0,0,73.885,2.704,0,0,0,0,0.193,0.019,5.505,1.062,0,0,0,0,0,0,0.579,0.017,0,0
300029,LMG23-01,199,29,400,40,2023-01-11,09:00:00,06:00:00,-66.2584,-67.343,09:25:00,-66.245,-67.3249,25,33,2.1,276,28.5,35,2,Shallow,0-120,110.3,7328.9,Full,0,0,6.686,0.012,0,0,0,0,0,0,0,0,0,0,0.273,0.012,18.557,0.491,0.136,0.012,0.273,0.012,0,0,0,0,0,0,0,0,0,0,2.32,0.164,4.776,0.012,0,0,0,0,0,0,0,0,0.546,0.012,0.273,0.012,0,0,0,0,2.047,0.012,0,0,31.246,53.624,0.546,0.012,0,0,0,0,0.273,0.012,0,0,0,0,0.136,0.164,6.14,2.456,0,0,0,0,0,0,1.092,0.04,0,0
300031,LMG23-01,211,31,400,100,2023-01-11,15:19:00,12:19:00,-65.8765,-68.2706,15:44:00,-65.8779,-68.3096,25,252,2.2,352,20.8,249,2,Standard,0-120,120.1,5807.7,Full,0,0,0.344,0.31,0,0,0,0,0,0,0,0,0,0,0.689,0.069,1432.07,66.464,10.848,0.241,0.861,0.069,0,0,0,0,0,0,0,0,0.517,0.344,0.172,0.015,4.305,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.015,0,0,0.344,0.015,0,0,0.344,0.689,0,0,0,0,0,0,33.576,1.55,0,0,0.172,0.015,2.066,0.224,0.172,0.258,0,0,0,0,0,0,0.689,0.046,0,0
300033,LMG23-01,227,33,400,200,2023-01-12,01:47:00,22:47:00,-65.2419,-69.7909,02:16:00,-65.228,-69.8135,29,319,2.4,2732,22,315,2,Standard,0-120,120.3,7130.1,Full,1.122,0.013,0.561,0.295,0,0,0,0,0.28,0.013,0,0,0,0,0.701,0.14,352.308,10.743,4.207,0.87,0.701,0.013,0,0,0,0,0.701,0.982,0.14,0.014,0.841,0.112,0.982,0.07,12.202,0.14,0,0,0,0,0,0,1.683,0.084,1.122,0.14,0,0,1.823,0.14,0,0,1.122,0.013,0,0,2.665,5.189,0,0,0,0,0,0,1.823,0.14,0,0,0,0,0.28,0.028,34.221,47.124,0,0,0.841,0.014,0,0,0.28,0.027,0,0
300035,LMG23-01,234,35,300,200,2023-01-12,13:00:00,10:00:00,-65.8554,-71.3697,13:20:00,-65.8452,-71.378,20,340,2.1,3099,23,355,2,Standard,0-120,120.9,4277.6,Full,0.234,0.021,0,0,0.234,10.52,0,0,0,0,0,0,0,0,0.234,0.117,48.391,1.496,0.234,0.047,1.169,0.14,0,0,0,0,0.701,0.888,0,0,0.234,0.047,0,0,1.87,0.021,0,0,0,0,0.234,0.021,1.169,0.094,2.805,0.281,0.468,0.021,4.208,0.187,0.234,0.187,0.234,0.021,0,0,6.546,6.312,0,0,0,0,0,0,3.974,0.351,0,0,0,0,0.234,0.094,18.702,17.066,0.468,7.948,0,0,0,0,1.169,0.023,0,0
300037,LMG23-01,250,37,300,100,2023-01-12,22:02:00,19:02:00,-66.5064,-69.8587,22:37:00,-66.5028,-69.9073,35,285,2.4,490,16.3,264,2,Standard,0-120,120.4,9208.8,Full,0,0,0.434,0.326,0,0,0,0,0,0,0,0,0,0,1.955,0.543,1421.033,52.015,6.298,1.064,0.109,0.011,0.109,0.065,0,0,0,0,0,0,0.109,0.043,0.109,0.01,0.217,0.01,0,0,0,0,0,0,0.326,0.01,0.434,0.011,0.217,0.01,0.326,0.022,0,0,0.109,0.01,0,0,6.298,9.447,0,0,0,0,0,0,11.837,0.652,0,0,0.109,0.01,0.543,0.13,0.869,0.76,0,0,0,0,0,0,0,0,0,0
300039,LMG23-01,262,39,300,40,2023-01-13,05:02:00,02:02:00,-66.8888,-68.9178,05:32:00,-66.9031,-68.9452,30,210,1.6,658,15.2,220,2,Standard,0-120,120.7,7334.6,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863,0.818,446.652,11.453,2.59,0.354,0.273,0.012,0,0,0,0,0,0,0,0,0.136,0.027,0.273,0.012,6.681,0.109,0,0,0,0,0.136,0.012,0,0,0.409,0.027,0.545,0.012,0,0,0,0,0.545,0.012,0,0,25.087,27.023,0.136,0.012,0,0,11.725,4.09,56.036,2.454,0,0,0,0,1.5,0.491,1.227,1.091,0,0,0,0,0,0,0,0,0,0
300041,LMG23-01,287,41,200,200,2023-01-16,22:03:00,19:03:00,-66.4463,-73.0273,22:35:00,-66.4403,-73.0697,32,293,2.4,3697,31.2,280,2,Standard,0-120,121.8,9097.7,Full,0,0,0.22,0.077,0,0,0,0,0,0,0,0,0,0,0.769,0.11,3.847,0.066,0,0,0,0,0,0,0,0,4.507,1.264,0.11,0.022,0,0,0.33,0.022,0.22,0.01,0,0,0,0,0,0,1.539,0.077,0.44,0.022,0.55,0.011,36.823,1.814,0,0,0.11,0.01,0,0,3.078,4.726,0,0,0,0,0,0,132.232,3.078,0.11,0.01,0,0,0,0,6.265,28.029,0,0,1.319,0.088,0,0,0,0,0,0
300044,LMG23-01,292,44,200,100,2023-01-17,07:48:00,04:48:00,-67.1143,-71.5216,08:16:00,-67.1177,-71.5622,28,266,1.9,444,27.3,263,2,Standard,0-120,120.7,6840.1,Full,0,0,0.439,0.395,0,0,0,0,0,0,0.146,0.013,0,0,2.339,0.365,904.081,34.269,8.479,1.17,0.146,0.013,0,0,0,0,0,0,0,0,0,0,2.632,0.161,20.614,0.439,0,0,0,0,0,0,0.146,0.013,0.292,0.015,0.439,0.029,0.439,0.029,0,0,0.585,0.013,0,0,1.901,3.07,0,0,0,0,0,0,8.041,0.439,0,0,0,0,0,0,0.585,0.439,0,0,0,0,0,0,0.292,0.026,0.146,0.029
300047,LMG23-01,297,47,200,40,2023-01-17,15:29:00,12:29:00,-67.5127,-70.5797,15:56:00,-67.5055,-70.6214,27,300,2,762,19.4,314,2,Standard,0-120,121,7950.8,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0.541,1330.689,43.14,10.062,0.88,0.252,0.013,0,0,0,0,0,0,0,0,0.252,0.075,0.126,0.011,5.66,0.05,0,0,0,0,0,0,0,0,0,0,0.755,0.013,0.126,0.011,0,0,0,0,0,0,13.961,7.924,0,0,0,0,0,0,9.685,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.011,0,0
300054,LMG23-01,314,54,-100,200,2023-01-23,13:39:00,10:39:00,-68.0898,-78.4957,14:01:00,-68.0902,-78.4689,22,86,1.8,3987,19,82,2,Standard,0-120,121.9,3519.2,Full,4.262,0.17,7.104,1.989,0.568,0.654,0,0,0,0,0,0,0.284,0.028,2.273,0.909,46.318,2.387,0.852,0.057,1.989,0.17,0,0,0,0,55.127,1.989,0.284,0.568,13.924,3.41,8.525,0.313,295.24,1.705,0,0,0,0,0,0,0,0,0.568,0.028,0.568,0.028,0,0,0.284,0.028,0.852,0.026,0,0,8.809,11.366,0,0,0,0,0,0,43.476,3.552,0,0,0,0,0,0,0.568,0.597,0,0,0,0,0,0,2.842,0.028,0,0
300057,LMG23-01,335,57,-138,-13,2023-01-24,23:22:00,20:22:00,-69.8292,-76.0804,23:47:00,-69.8221,-76.0528,25,41,1.7,745,23,42,2,Standard,0-120,123,5393.6,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.037,38.564,1.483,1.298,0.185,0,0,0.185,0.017,0,0,0,0,0,0,0,0,1.112,0.019,277.922,1.483,0,0,0,0,0.185,0.017,0,0,0,0,0.556,0.017,0,0,0,0,1.669,0.037,0,0,0,0,15.574,0.927,0,0,0,0,19.468,1.112,0.185,0.017,0,0,0,0,0,0,0,0,0,0,0.185,0.093,0.556,0.017,0,0
300060,LMG23-01,343,60,-138,-13,2023-01-25,09:34:00,06:34:00,-69.8323,-76.0938,10:00:00,-69.8221,-76.0606,26,54,2.8,781,12.3,50,2,Standard,0-120,122.2,6084.3,Full,0,0,0,0,0,0,0,0,0.164,0.033,0,0,0,0,0.657,0.181,24.161,1.019,0.986,0.164,0,0,0,0,0,0,0,0,0.164,0.015,0.329,0.131,1.644,0.016,336.277,1.446,0,0,0,0,0,0,0,0,0.164,0.015,0.164,0.015,0.164,0.015,0,0,1.151,0.016,0,0,0.986,0.427,12.656,0.986,0,0,0,0,7.396,0.657,0,0,0.164,0.015,0,0,0,0,0,0,0,0,0.164,0.099,0.822,0.015,0,0
300062,LMG23-01,358,62,-100,40,2023-01-26,05:15:00,02:15:00,-69.2487,-76.1361,05:38:00,-69.2369,-76.1455,23,338,1.9,435,6,8,2,Standard,0-120,121.6,5933.6,Full,0.337,0.015,0.169,0.015,0,0,0,0,0,0,0,0,0.337,0.017,0.843,0.135,114.939,5.646,2.697,0.32,0.506,0.034,0,0,0,0,0.506,0.015,0.337,0.015,1.011,0.674,21.741,0.691,495.992,4.55,57.638,0.015,0,0,0,0,0.169,0.015,1.011,0.169,0.337,0.015,0,0,0,0,0.506,0.015,0,0,0.337,0.303,0.337,0.017,0,0,0,0,9.101,0.202,0,0,0.169,0.015,0.337,0.034,0,0,0,0,0,0,0,0,2.697,0.015,0,0
300064,LMG23-01,365,64,-100,100,2023-01-26,14:02:00,11:02:00,-68.8199,-77.0534,14:29:00,-68.8102,-77.0346,27,35,1.2,579,10.6,14,2,Standard,0-120,121.7,5401.6,Full,0,0,1.666,0.019,0.185,0.074,0,0,0,0,0,0,0,0,0.37,0.185,252.331,9.256,3.332,0.629,0.185,0.017,0.185,0.056,0,0,0,0,0,0,0.37,0.278,2.222,0.056,6.665,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.062,23.789,1.666,0.778,0,0,0,0,23.141,1.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.017,0,0
300067,LMG23-01,373,67,0,40,2023-01-26,23:10:00,20:10:00,-68.6961,-74.1907,23:36:00,-68.685,-74.1985,26,351,1.7,601,8,297,2,Standard,0-120,120.8,4998.2,Full,0.2,0.018,12.604,0.08,2.401,0.26,0,0,0,0,0,0,0,0,2.201,0.84,556.197,32.371,4.001,1.12,0.4,0.02,0,0,0,0,0.2,0.018,0,0,1.2,0.6,167.659,2.657,194.269,1.827,1,0.018,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0,1.4,0.4,0,0,0,0,0.2,0.04,0,0,0,0,6.402,0.22,0,0,0.4,0.018,0,0,0,0,0,0,0,0,0,0,5.802,0.08,0,0
300069,LMG23-01,384,69,0,100,2023-01-27,04:43:00,01:43:00,-68.2816,-75.1137,05:12:00,-68.2671,-75.1266,29,355,2.1,431,9.4,335,2,Standard,0-120,121.8,6610.2,Full,0,0,1.059,0.014,0.151,0.484,0,0,0,0,0,0,0.303,0.197,0.605,0.151,200.145,12.345,8.32,1.664,0.756,0.03,0,0,0,0,2.572,0.014,0.605,0.014,2.421,1.588,3.328,0.121,30.105,0.333,0.454,0.014,0,0,0,0,0,0,0.605,0.121,0.151,0.014,0.605,0.014,0,0,0.303,0.014,0,0,0.303,0.303,0.454,0.045,0,0,0,0,4.69,0.303,0,0,0.151,0.014,0.605,0.303,0,0,0,0,0,0,0,0,0.454,0.014,0,0
300071,LMG23-01,395,71,0,200,2023-01-27,14:26:00,11:26:00,-67.5723,-76.5759,14:49:00,-67.5659,-76.5911,23,330,2.5,3104,9.7,350,2,Standard,0-120,120.6,4453.4,Full,0,0,12.126,1.46,1.123,0.112,0,0,0,0,0,0,0,0,0.674,0.225,36.152,1.909,0.674,0.18,0.674,0.045,0,0,0,0,0.449,0.225,0,0,0.449,0.18,0.898,0.022,14.596,0.112,0,0,0,0,0,0,0,0,0.225,0.02,0.898,0.02,0.449,0.022,0,0,0.225,0.02,0,0,5.838,6.736,0,0,0,0,0,0,9.431,0.561,3.593,0.022,0,0,0,0,0.225,0.022,0,0,0,0,0,0,0.449,0.022,0,0
